id,lok_no,session_no,party_family,ministry,sent_neg,sent_pos,sent_neu,sent_compound,sent_label
LS16-S8-STARRED-144,16,8,BJP,COMMUNICATIONS AND INFORMATION TECHNOLOGY,0.009,0.010666666666666666,0.9803333333333333,-0.025733333333333334,neutral
LS16-S8-STARRED-143,16,8,Regional,EXTERNAL AFFAIRS,0.0,0.1515,0.8485,0.6427499999999999,positive
LS16-S8-STARRED-142,16,8,Left,COMMUNICATIONS AND INFORMATION TECHNOLOGY,0.0,0.0575,0.9425,0.4329,positive
LS16-S8-STARRED-141,16,8,BJP,RAILWAYS,0.12333333333333334,0.042333333333333334,0.8343333333333334,0.16423333333333334,positive
LS16-S8-STARRED-138,16,8,BJP,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.0175,0.0095,0.973,-0.05975,adversarial
LS16-S8-STARRED-137,16,8,INC,AGRICULTURE AND FARMERS WELFARE,0.060500000000000005,0.0285,0.911,-0.156525,adversarial
LS16-S8-STARRED-135,16,8,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.021,0.096,0.883,0.8271,positive
LS16-S8-STARRED-126,16,8,Regional,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.0145,0.0365,0.9495,0.31245,positive
LS16-S8-STARRED-125,16,8,BJP,AGRICULTURE AND FARMERS WELFARE,0.0,0.066,0.934,0.8834,positive
LS16-S8-STARRED-120,16,8,BJP,PETROLEUM AND NATURAL GAS,0.12333333333333334,0.11166666666666665,0.765,0.2997666666666667,positive
LS16-S8-STARRED-119,16,8,BJP,LABOUR AND EMPLOYMENT,0.0,0.049,0.951,0.6597,positive
LS16-S8-STARRED-116,16,8,BJP,CULTURE,0.0,0.116,0.884,0.7845,positive
LS16-S8-STARRED-114,16,8,TDP,HUMAN RESOURCE DEVELOPMENT,0.0,0.077,0.923,0.8268,positive
LS16-S8-STARRED-111,16,8,BJP,HUMAN RESOURCE DEVELOPMENT,0.038,0.074,0.889,0.7579,positive
LS16-S8-STARRED-108,16,8,BJP,HUMAN RESOURCE DEVELOPMENT,0.0,0.034,0.966,0.4404,positive
LS16-S8-STARRED-107,16,8,BJP,TOURISM,0.0,0.041,0.959,0.4404,positive
LS16-S8-STARRED-104,16,8,Regional,TRIBAL AFFAIRS,0.0,0.069,0.931,0.5423,positive
LS16-S8-STARRED-102,16,8,SP,TOURISM,0.0,0.072,0.928,0.8074,positive
LS16-S8-STARRED-96,16,8,BJP,FINANCE,0.01,0.045,0.945,0.6808,positive
LS16-S8-STARRED-95,16,8,Left,WOMEN AND CHILD DEVELOPMENT,0.131,0.034333333333333334,0.8343333333333334,0.09060000000000001,positive
LS16-S8-STARRED-92,16,8,BJP,WOMEN AND CHILD DEVELOPMENT,0.067,0.030666666666666665,0.9023333333333333,0.13503333333333334,positive
LS16-S8-STARRED-91,16,8,Regional,WOMEN AND CHILD DEVELOPMENT,0.185,0.0125,0.8025,-0.0030999999999999917,neutral
LS16-S8-STARRED-88,16,8,Regional,HEALTH AND FAMILY WELFARE,0.0,0.067,0.933,0.6808,positive
LS16-S8-STARRED-86,16,8,TDP,INFORMATION AND BROADCASTING,0.0,0.088,0.912,0.7579,positive
LS16-S8-STARRED-83,16,8,BJP,DEFENCE,0.0,0.093,0.907,0.7034,positive
LS16-S8-STARRED-79,16,8,BJP,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.027,0.037,0.937,0.34,positive
LS16-S8-STARRED-78,16,8,BJP,ROAD TRANSPORT AND HIGHWAYS,0.0,0.0375,0.9625,0.401,positive
LS16-S8-STARRED-73,16,8,INC,RURAL DEVELOPMENT,0.0135,0.06,0.9265,0.4615,positive
LS16-S8-STARRED-72,16,8,BJP,CIVIL AVIATION,0.0,0.056,0.944,0.7184,positive
LS16-S8-STARRED-71,16,8,INC,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.035,0.012,0.953,0.041450000000000015,neutral
LS16-S8-STARRED-69,16,8,Left,CIVIL AVIATION,0.0,0.046,0.954,0.6808,positive
LS16-S8-STARRED-64,16,8,BJP,TEXTILES,0.053,0.083,0.864,0.4588,positive
LS16-S8-STARRED-61,16,8,BJP,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.0,0.066,0.934,0.6908,positive
LS16-S8-STARRED-60,16,8,INC,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,0.12333333333333334,0.011999999999999999,0.8646666666666666,0.01576666666666667,neutral
LS16-S8-STARRED-59,16,8,Left,COMMUNICATIONS AND INFORMATION TECHNOLOGY,0.013,0.035,0.952,0.27115,positive
LS16-S8-STARRED-58,16,8,Regional,URBAN DEVELOPMENT,0.16466666666666666,0.009,0.8263333333333334,-0.002066666666666661,neutral
LS16-S8-STARRED-55,16,8,BJP,URBAN DEVELOPMENT,0.02,0.044,0.937,0.4404,positive
LS16-S8-STARRED-53,16,8,BJP,RAILWAYS,0.0,0.07,0.93,0.7717,positive
LS16-S8-STARRED-52,16,8,BJP,STATISTICS AND PROGRAMME IMPLEMENTATION,0.0,0.056,0.944,0.765,positive
LS16-S8-STARRED-50,16,8,BJP,HOUSING AND URBAN  POVERTY ALLEVIATION,0.0,0.0,1.0,0.0,neutral
LS16-S8-STARRED-47,16,8,Shiv Sena,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,0.0,0.051,0.949,0.7506,positive
LS16-S8-STARRED-45,16,8,Regional,MINORITY AFFAIRS,0.008,0.105,0.887,0.6411,positive
LS16-S8-STARRED-44,16,8,BJP,COMMUNICATIONS AND INFORMATION TECHNOLOGY,0.01,0.09475,0.8952499999999999,0.39954999999999996,positive
LS16-S8-STARRED-42,16,8,BJP,RAILWAYS,0.0,0.0305,0.9695,0.36755,positive
LS16-S8-STARRED-41,16,8,INC,ATOMIC ENERGY,0.12333333333333334,0.021333333333333333,0.8553333333333333,0.06343333333333334,positive
LS16-S8-STARRED-40,16,8,BJP,HOME AFFAIRS,0.135,0.051,0.814,-0.8927,adversarial
LS16-S8-STARRED-30,16,8,BJP,AGRICULTURE AND FARMERS WELFARE,0.0,0.04866666666666667,0.9513333333333334,0.4537,positive
LS16-S8-STARRED-28,16,8,Regional,AGRICULTURE AND FARMERS WELFARE,0.0335,0.0175,0.94875,0.100325,positive
LS16-S8-STARRED-27,16,8,BJP,AGRICULTURE AND FARMERS WELFARE,0.03925,0.02925,0.9315,0.10915,positive
LS16-S8-STARRED-24,16,8,BJP,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.053,0.006666666666666667,0.9403333333333332,-0.2081666666666667,adversarial
LS16-S8-STARRED-23,16,8,Shiv Sena,HOME AFFAIRS,0.0,0.04,0.96,0.4404,positive
LS16-S8-STARRED-21,16,8,BJP,AGRICULTURE AND FARMERS WELFARE,0.0445,0.007,0.94875,-0.247225,adversarial
LS16-S8-STARRED-20,16,8,INC,PETROLEUM AND NATURAL GAS,0.0965,0.0215,0.882,0.09872500000000001,positive
LS16-S8-STARRED-14,16,8,BJP,STEEL,0.0,0.02,0.98,0.2202,positive
LS16-S8-STARRED-10,16,8,Regional,"MICRO,SMALL AND MEDIUM ENTERPRISES",0.018,0.057,0.925,0.6249,positive
LS16-S8-STARRED-8,16,8,BJP,PETROLEUM AND NATURAL GAS,0.0,0.14,0.86,0.9625,positive
LS16-S8-STARRED-7,16,8,BJP,TRIBAL AFFAIRS,0.018,0.111,0.871,0.9022,positive
LS16-S8-STARRED-6,16,8,Regional,PETROLEUM AND NATURAL GAS,0.0,0.07300000000000001,0.927,0.68155,positive
LS16-S8-STARRED-4,16,8,INC,TOURISM,0.0,0.073,0.927,0.7003,positive
LS16-S8-STARRED-3,16,8,Regional,"MICRO,SMALL AND MEDIUM ENTERPRISES",0.0,0.091,0.909,0.8658,positive
LS16-S6-STARRED-359,16,6,BJP,COMMUNICATIONS AND INFORMATION TECHNOLOGY,0.05,0.117,0.833,0.8658,positive
LS16-S6-STARRED-358,16,6,BJP,COMMUNICATIONS AND INFORMATION TECHNOLOGY,0.0445,0.021,0.9345,-0.35445,adversarial
LS16-S6-STARRED-354,16,6,BJP,STATISTICS AND PROGRAMME IMPLEMENTATION,0.0,0.029,0.971,0.4404,positive
LS16-S6-STARRED-353,16,6,BJP,ATOMIC ENERGY,0.0,0.0535,0.9465,0.418,positive
LS16-S6-STARRED-349,16,6,BJP,RAILWAYS,0.129,0.015333333333333332,0.8556666666666667,0.026699999999999984,neutral
LS16-S6-STARRED-348,16,6,Regional,RAILWAYS,0.10825,0.0095,0.88225,-0.22344999999999998,adversarial
LS16-S6-STARRED-345,16,6,BJP,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,0.0,0.0465,0.9535,0.42595,positive
LS16-S6-STARRED-343,16,6,BJP,EXTERNAL AFFAIRS,0.016,0.024,0.96,0.20095,positive
LS16-S6-STARRED-341,16,6,Regional,COMMUNICATIONS AND INFORMATION TECHNOLOGY,0.0085,0.0115,0.9804999999999999,0.10115,positive
LS16-S6-STARRED-339,16,6,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.07033333333333333,0.01,0.9196666666666667,-0.002066666666666661,neutral
LS16-S6-STARRED-335,16,6,BJP,HEAVY INDUSTRIES AND PUBLIC ENTERPRISES,0.0,0.071,0.929,0.765,positive
LS16-S6-STARRED-333,16,6,BJP,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.033,0.037,0.931,-0.128,adversarial
LS16-S6-STARRED-332,16,6,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.05,0.094,0.856,0.296,positive
LS16-S6-STARRED-331,16,6,BJP,AGRICULTURE AND FARMERS WELFARE,0.0115,0.029,0.9595,0.3592,positive
LS16-S6-STARRED-330,16,6,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.0,0.028,0.972,0.4404,positive
LS16-S6-STARRED-329,16,6,JDU,HOME AFFAIRS,0.0765,0.021,0.902,-0.4814,adversarial
LS16-S6-STARRED-327,16,6,BJP,HOME AFFAIRS,0.058,0.0225,0.9195,-0.41125,adversarial
LS16-S6-STARRED-315,16,6,BJP,PETROLEUM AND NATURAL GAS,0.021,0.14,0.839,0.9519,positive
LS16-S6-STARRED-314,16,6,TDP,CULTURE,0.0,0.061,0.939,0.749,positive
LS16-S6-STARRED-310,16,6,BJP,LABOUR AND EMPLOYMENT,0.0,0.055,0.945,0.6369,positive
LS16-S6-STARRED-308,16,6,BJP,TOURISM,0.069,0.106,0.825,0.4588,positive
LS16-S6-STARRED-302,16,6,Shiv Sena,"MICRO,SMALL AND MEDIUM ENTERPRISES",0.0,0.052,0.948,0.7096,positive
LS16-S6-STARRED-301,16,6,Regional,HUMAN RESOURCE DEVELOPMENT,0.050666666666666665,0.10266666666666667,0.8466666666666667,0.30326666666666663,positive
LS16-S6-STARRED-294,16,6,BJP,DEFENCE,0.0105,0.0485,0.9410000000000001,0.33165,positive
LS16-S6-STARRED-293,16,6,BJP,HEALTH AND FAMILY WELFARE,0.0,0.108,0.892,0.9231,positive
LS16-S6-STARRED-292,16,6,BJP,DEFENCE,0.028,0.066,0.907,0.4084,positive
LS16-S6-STARRED-291,16,6,TDP,HEALTH AND FAMILY WELFARE,0.0,0.047,0.953,0.7717,positive
LS16-S6-STARRED-286,16,6,Shiv Sena,CORPORATE AFFAIRS,0.0,0.0345,0.9655,0.3592,positive
LS16-S6-STARRED-285,16,6,BJP,HEALTH AND FAMILY WELFARE,0.013,0.104,0.883,0.926,positive
LS16-S6-STARRED-284,16,6,Left,FINANCE,0.148,0.015333333333333332,0.8363333333333333,-0.31906666666666667,adversarial
LS16-S6-STARRED-281,16,6,JDU,FINANCE,0.08,0.174,0.746,0.836,positive
LS16-S6-STARRED-280,16,6,Regional,TEXTILES,0.0,0.031,0.969,0.3825,positive
LS16-S6-STARRED-278,16,6,BJP,ROAD TRANSPORT AND HIGHWAYS,0.035,0.067,0.898,0.4215,positive
LS16-S6-STARRED-277,16,6,Regional,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.06,0.023,0.917,-0.5719,adversarial
LS16-S6-STARRED-267,16,6,BJP,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.04666666666666667,0.06,0.8933333333333332,0.16113333333333335,positive
LS16-S6-STARRED-265,16,6,BJP,ROAD TRANSPORT AND HIGHWAYS,0.0,0.069,0.931,0.7804,positive
LS16-S6-STARRED-263,16,6,AAP,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.04666666666666667,0.046000000000000006,0.9073333333333333,0.15506666666666669,positive
LS16-S6-STARRED-261,16,6,BJP,NEW AND RENEWABLE ENERGY,0.0,0.081,0.919,0.8331,positive
LS16-S6-STARRED-259,16,6,Regional,HOUSING AND URBAN  POVERTY ALLEVIATION,0.211,0.02266666666666667,0.7663333333333333,-0.26533333333333337,adversarial
LS16-S6-STARRED-257,16,6,Regional,"PERSONNEL, PUBLIC GRIEVANCES AND PENSIONS",0.008,0.114,0.879,0.9509,positive
LS16-S6-STARRED-254,16,6,Shiv Sena,"PERSONNEL, PUBLIC GRIEVANCES AND PENSIONS",0.019,0.095,0.886,0.7096,positive
LS16-S6-STARRED-253,16,6,BJP,EXTERNAL AFFAIRS,0.077,0.083,0.841,-0.0516,adversarial
LS16-S6-STARRED-252,16,6,SP,COMMUNICATIONS AND INFORMATION TECHNOLOGY,0.0085,0.03,0.9615,0.31245,positive
LS16-S6-STARRED-248,16,6,Left,RAILWAYS,0.12333333333333334,0.013666666666666667,0.863,-0.002066666666666661,neutral
LS16-S6-STARRED-247,16,6,BJP,EXTERNAL AFFAIRS,0.17500000000000002,0.039,0.786,-0.35259999999999997,adversarial
LS16-S6-STARRED-246,16,6,BJP,EXTERNAL AFFAIRS,0.175,0.047,0.777,-0.9382,adversarial
LS16-S6-STARRED-245,16,6,INC,"PERSONNEL, PUBLIC GRIEVANCES AND PENSIONS",0.07866666666666666,0.042,0.8793333333333333,0.055899999999999984,positive
LS16-S6-STARRED-244,16,6,BJP,SCIENCE AND TECHNOLOGY,0.0,0.1,0.9,0.8402,positive
LS16-S6-STARRED-242,16,6,JDU,RAILWAYS,0.0,0.0395,0.9605,0.39225,positive
LS16-S6-STARRED-240,16,6,INC,AGRICULTURE AND FARMERS WELFARE,0.0,0.098,0.902,0.872,positive
LS16-S6-STARRED-237,16,6,SP,HEAVY INDUSTRIES AND PUBLIC ENTERPRISES,0.02,0.046,0.9339999999999999,0.3548,positive
LS16-S6-STARRED-236,16,6,BJP,HOME AFFAIRS,0.014,0.0135,0.9724999999999999,-0.0031,neutral
LS16-S6-STARRED-235,16,6,Shiv Sena,HOME AFFAIRS,0.034,0.087,0.879,0.6249,positive
LS16-S6-STARRED-232,16,6,Left,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.032,0.014,0.954,-0.4173,adversarial
LS16-S6-STARRED-231,16,6,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.0,0.039,0.961,0.4404,positive
LS16-S6-STARRED-230,16,6,Regional,HOME AFFAIRS,0.145,0.038,0.816,-0.9736,adversarial
LS16-S6-STARRED-228,16,6,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.05,0.01075,0.9392499999999999,0.023925000000000002,neutral
LS16-S6-STARRED-227,16,6,BJP,YOUTH AFFAIRS AND SPORTS,0.0,0.072,0.928,0.6908,positive
LS16-S6-STARRED-225,16,6,BJP,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.074,0.093,0.833,0.4215,positive
LS16-S6-STARRED-224,16,6,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.0,0.0195,0.9804999999999999,0.3243,positive
LS16-S6-STARRED-222,16,6,Left,AGRICULTURE AND FARMERS WELFARE,0.146,0.089,0.766,-0.7579,adversarial
LS16-S6-STARRED-221,16,6,BJP,HOME AFFAIRS,0.075,0.04,0.885,-0.7269,adversarial
LS16-S6-STARRED-220,16,6,BJP,COMMERCE AND INDUSTRY,0.018,0.049,0.932,0.4939,positive
LS16-S6-STARRED-219,16,6,BJP,COMMERCE AND INDUSTRY,0.064,0.0095,0.9264999999999999,-0.327275,adversarial
LS16-S6-STARRED-218,16,6,BJP,MINES,0.035,0.074,0.89,0.5106,positive
LS16-S6-STARRED-216,16,6,Regional,HUMAN RESOURCE DEVELOPMENT,0.0,0.029,0.971,0.4404,positive
LS16-S6-STARRED-214,16,6,BJP,COMMERCE AND INDUSTRY,0.07,0.04,0.889,-0.7128,adversarial
LS16-S6-STARRED-212,16,6,BJP,TOURISM,0.0,0.02,0.98,0.3243,positive
LS16-S6-STARRED-211,16,6,Regional,CULTURE,0.0,0.019,0.981,0.20413333333333336,positive
LS16-S6-STARRED-210,16,6,Regional,HUMAN RESOURCE DEVELOPMENT,0.0155,0.0195,0.9645,0.1591,positive
LS16-S6-STARRED-206,16,6,TDP,CULTURE,0.0,0.1375,0.8625,0.3243,positive
LS16-S6-STARRED-204,16,6,BJP,LABOUR AND EMPLOYMENT,0.12333333333333334,0.03,0.8466666666666667,0.14893333333333333,positive
LS16-S6-STARRED-202,16,6,BJP,LABOUR AND EMPLOYMENT,0.0,0.079,0.921,0.6124,positive
LS16-S6-STARRED-201,16,6,Regional,HUMAN RESOURCE DEVELOPMENT,0.13033333333333333,0.019666666666666666,0.8496666666666667,0.04176666666666665,neutral
LS16-S6-STARRED-200,16,6,BJP,FINANCE,0.022,0.091,0.887,0.8658,positive
LS16-S6-STARRED-199,16,6,BJP,HEALTH AND FAMILY WELFARE,0.0,0.0405,0.9595,0.44785,positive
LS16-S6-STARRED-198,16,6,BJP,WOMEN AND CHILD DEVELOPMENT,0.04725,0.006,0.94675,-0.1181,adversarial
LS16-S6-STARRED-196,16,6,BJP,HEALTH AND FAMILY WELFARE,0.0,0.095,0.905,0.8126,positive
LS16-S6-STARRED-190,16,6,Left,CORPORATE AFFAIRS,0.13233333333333333,0.03966666666666666,0.828,0.0988,positive
LS16-S6-STARRED-189,16,6,BJP,DEFENCE,0.0225,0.046,0.9315,0.347,positive
LS16-S6-STARRED-188,16,6,BJP,DEFENCE,0.0,0.062,0.938,0.46585,positive
LS16-S6-STARRED-185,16,6,Left,INFORMATION AND BROADCASTING,0.06966666666666667,0.034333333333333334,0.8959999999999999,0.05093333333333335,positive
LS16-S6-STARRED-183,16,6,BJP,INFORMATION AND BROADCASTING,0.0,0.062,0.938,0.802,positive
LS16-S6-STARRED-180,16,6,Regional,POWER,0.04,0.028,0.931,-0.296,adversarial
LS16-S6-STARRED-179,16,6,Regional,COAL,0.0,0.035,0.965,0.4404,positive
LS16-S6-STARRED-169,16,6,BJP,LAW AND JUSTICE,0.0,0.143,0.857,0.9158,positive
LS16-S6-STARRED-168,16,6,Regional,RURAL DEVELOPMENT,0.0,0.117,0.883,0.9643,positive
LS16-S6-STARRED-167,16,6,INC,RURAL DEVELOPMENT,0.015,0.0275,0.9575,0.2997,positive
LS16-S6-STARRED-162,16,6,Regional,ROAD TRANSPORT AND HIGHWAYS,0.028,0.035,0.938,0.1531,positive
LS16-S6-STARRED-159,16,6,Regional,URBAN DEVELOPMENT,0.24666666666666667,0.019,0.7343333333333333,-0.044399999999999995,neutral
LS16-S6-STARRED-152,16,6,BJP,RAILWAYS,0.0,0.0,1.0,0.0,neutral
LS16-S6-STARRED-148,16,6,BJP,RAILWAYS,0.14766666666666667,0.014333333333333332,0.8383333333333333,0.02096666666666665,neutral
LS16-S6-STARRED-147,16,6,BJP,COMMUNICATIONS AND INFORMATION TECHNOLOGY,0.027,0.0275,0.9455,0.0386,neutral
LS16-S6-STARRED-146,16,6,BJP,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,0.16466666666666666,0.032,0.8033333333333333,0.13706666666666667,positive
LS16-S6-STARRED-145,16,6,Regional,HOUSING AND URBAN  POVERTY ALLEVIATION,0.258,0.028,0.714,0.005366666666666668,neutral
LS16-S6-STARRED-144,16,6,BJP,ATOMIC ENERGY,0.0,0.128,0.872,0.9022,positive
LS16-S6-STARRED-143,16,6,BJP,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,0.153,0.094,0.753,0.33830000000000005,positive
LS16-S6-STARRED-141,16,6,BJP,COMMUNICATIONS AND INFORMATION TECHNOLOGY,0.034,0.108,0.859,0.8689,positive
LS16-S6-STARRED-139,16,6,INC,AGRICULTURE AND FARMERS WELFARE,0.022,0.049,0.93,0.4404,positive
LS16-S6-STARRED-135,16,6,BJP,AGRICULTURE AND FARMERS WELFARE,0.046,0.0526,0.9014,0.10900000000000001,positive
LS16-S6-STARRED-133,16,6,Regional,SOCIAL JUSTICE AND EMPOWERMENT,0.17433333333333334,0.050333333333333334,0.775,-0.2834333333333333,adversarial
LS16-S6-STARRED-132,16,6,BJP,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.06233333333333333,0.022000000000000002,0.9156666666666666,-0.19153333333333333,adversarial
LS16-S6-STARRED-129,16,6,Regional,HOME AFFAIRS,0.0545,0.0195,0.9259999999999999,-0.44425,adversarial
LS16-S6-STARRED-128,16,6,BJP,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.0,0.042,0.958,0.4404,positive
LS16-S6-STARRED-127,16,6,BJP,AGRICULTURE AND FARMERS WELFARE,0.023,0.037,0.94,0.28595,positive
LS16-S6-STARRED-124,16,6,BJP,YOUTH AFFAIRS AND SPORTS,0.0,0.015,0.985,0.2202,positive
LS16-S6-STARRED-123,16,6,BJP,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.013,0.038,0.949,0.5719,positive
LS16-S6-STARRED-119,16,6,BJP,HUMAN RESOURCE DEVELOPMENT,0.0,0.129,0.871,0.9062,positive
LS16-S6-STARRED-118,16,6,Regional,MINES,0.0,0.101,0.899,0.9325,positive
LS16-S6-STARRED-117,16,6,Regional,LABOUR AND EMPLOYMENT,0.09675,0.02225,0.881,0.1048,positive
LS16-S6-STARRED-111,16,6,BJP,HUMAN RESOURCE DEVELOPMENT,0.0,0.026,0.974,0.4404,positive
LS16-S6-STARRED-107,16,6,BJP,PETROLEUM AND NATURAL GAS,0.0595,0.0615,0.879,-0.10800000000000001,adversarial
LS16-S6-STARRED-105,16,6,Shiv Sena,HUMAN RESOURCE DEVELOPMENT,0.0,0.039,0.961,0.4939,positive
LS16-S6-STARRED-104,16,6,BJP,TOURISM,0.0,0.042,0.958,0.7351,positive
LS16-S6-STARRED-100,16,6,BJP,HEALTH AND FAMILY WELFARE,0.0145,0.0325,0.9530000000000001,0.27115,positive
LS16-S6-STARRED-93,16,6,BJP,CORPORATE AFFAIRS,0.0,0.064,0.936,0.8979,positive
LS16-S6-STARRED-92,16,6,BJP,FINANCE,0.09825,0.02425,0.8775,0.09275,positive
LS16-S6-STARRED-88,16,6,BJP,INFORMATION AND BROADCASTING,0.0,0.03,0.97,0.4404,positive
LS16-S6-STARRED-87,16,6,Regional,INFORMATION AND BROADCASTING,0.0,0.049,0.951,0.7184,positive
LS16-S6-STARRED-84,16,6,BJP,HEALTH AND FAMILY WELFARE,0.011,0.123,0.865,0.9169,positive
LS16-S6-STARRED-83,16,6,BJP,FINANCE,0.0735,0.1125,0.8140000000000001,0.26335000000000003,positive
LS16-S6-STARRED-80,16,6,BJP,NEW AND RENEWABLE ENERGY,0.027,0.103,0.87,0.7804,positive
LS16-S6-STARRED-76,16,6,BJP,ROAD TRANSPORT AND HIGHWAYS,0.0,0.0,1.0,0.0,neutral
LS16-S6-STARRED-71,16,6,BJP,CIVIL AVIATION,0.0,0.171,0.829,0.9451,positive
LS16-S6-STARRED-70,16,6,Shiv Sena,DRINKING WATER AND SANITATION,0.0,0.071,0.929,0.765,positive
LS16-S6-STARRED-69,16,6,BJP,RURAL DEVELOPMENT,0.1235,0.03425,0.84225,0.118,positive
LS16-S6-STARRED-68,16,6,BJP,COAL,0.0,0.06,0.94,0.5574,positive
LS16-S6-STARRED-61,16,6,BJP,POWER,0.0,0.0345,0.9655,0.3715,positive
LS16-S6-STARRED-60,16,6,Shiv Sena,RAILWAYS,0.022,0.0365,0.9415,0.24165,positive
LS16-S6-STARRED-56,16,6,Left,RAILWAYS,0.132,0.031,0.8373333333333334,0.09060000000000001,positive
LS16-S6-STARRED-55,16,6,INC,EXTERNAL AFFAIRS,0.017,0.037,0.946,0.3825,positive
LS16-S6-STARRED-53,16,6,BJP,COMMUNICATIONS AND INFORMATION TECHNOLOGY,0.0615,0.0355,0.903,0.09515000000000001,positive
LS16-S6-STARRED-52,16,6,BJP,RAILWAYS,0.0435,0.038,0.9185,-0.17,adversarial
LS16-S6-STARRED-48,16,6,INC,EXTERNAL AFFAIRS,0.0,0.0265,0.9735,0.31845,positive
LS16-S6-STARRED-46,16,6,INC,URBAN DEVELOPMENT,0.09683333333333333,0.012833333333333334,0.8903333333333333,-0.011833333333333335,neutral
LS16-S6-STARRED-44,16,6,BJP,URBAN DEVELOPMENT,0.22466666666666665,0.013333333333333334,0.762,-0.017266666666666652,neutral
LS16-S6-STARRED-41,16,6,BJP,EARTH SCIENCES,0.0605,0.006,0.9335000000000001,-0.2071,adversarial
LS16-S6-STARRED-34,16,6,Regional,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.057666666666666665,0.029666666666666664,0.9126666666666666,0.1428,positive
LS16-S6-STARRED-33,16,6,Shiv Sena,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.07066666666666667,0.019333333333333334,0.91,-0.035533333333333326,neutral
LS16-S6-STARRED-32,16,6,BJP,YOUTH AFFAIRS AND SPORTS,0.05466666666666667,0.024333333333333332,0.9209999999999999,0.09343333333333333,positive
LS16-S6-STARRED-31,16,6,BJP,HOME AFFAIRS,0.045,0.091,0.864,0.5095,positive
LS16-S6-STARRED-24,16,6,Left,HOME AFFAIRS,0.123,0.081,0.795,-0.5719,adversarial
LS16-S6-STARRED-23,16,6,BJP,CHEMICALS AND FERTILIZERS,0.0,0.013,0.987,0.7097,positive
LS16-S6-STARRED-21,16,6,INC,HOME AFFAIRS,0.0,0.0,1.0,0.0,neutral
LS16-S6-STARRED-20,16,6,BJP,STEEL,0.0,0.033,0.9670000000000001,0.31845,positive
LS16-S6-STARRED-19,16,6,BJP,HUMAN RESOURCE DEVELOPMENT,0.056,0.033,0.911,-0.2732,adversarial
LS16-S6-STARRED-18,16,6,BJP,COMMERCE AND INDUSTRY,0.0,0.0505,0.9495,0.468,positive
LS16-S6-STARRED-15,16,6,BJP,LABOUR AND EMPLOYMENT,0.049,0.03925,0.91175,0.127225,positive
LS16-S6-STARRED-14,16,6,BJP,HUMAN RESOURCE DEVELOPMENT,0.015,0.057,0.927,0.5245,positive
LS16-S6-STARRED-13,16,6,BJP,PETROLEUM AND NATURAL GAS,0.015,0.062,0.923,0.6841,positive
LS16-S6-STARRED-10,16,6,BJP,TOURISM,0.0,0.076,0.924,0.6908,positive
LS16-S6-STARRED-9,16,6,BJP,CULTURE,0.0,0.12,0.88,0.8402,positive
LS16-S6-STARRED-8,16,6,BJP,COMMERCE AND INDUSTRY,0.0,0.08,0.92,0.872,positive
LS16-S6-STARRED-5,16,6,INC,HUMAN RESOURCE DEVELOPMENT,0.122,0.019666666666666666,0.8583333333333334,0.13786666666666667,positive
LS16-S6-STARRED-3,16,6,BJP,TOURISM,0.0,0.062,0.938,0.4521,positive
LS16-S7-STARRED-279,16,7,Regional,SCIENCE AND TECHNOLOGY,0.0,0.138,0.862,0.8555,positive
